date, pm25, pm10, o3, no2, so2, co
2017/12/21, 376, , , 35, , 
2017/12/22, 263, , , 36, , 
2017/12/23, 201, , , 88, , 
2017/12/24, 252, , , 78, , 
2017/12/25, 297, , , 55, , 
2017/12/26, 248, , , 65, , 
2017/12/27, 267, , , 84, , 
2017/12/28, 288, , , , , 
2017/12/30, 293, , , , , 
2017/7/1, 120, , , 5, , 
2017/7/2, 67, , , 9, , 
2017/7/3, 123, , , 7, , 
2017/7/4, 117, , , , , 
2017/7/6, 145, , , 8, , 
2017/7/7, 110, , , 10, , 
2017/7/8, 121, , , 9, , 
2017/7/9, 135, , , 8, , 
2017/7/10, 111, , , 9, , 
2017/7/11, 96, , , 9, , 
2017/7/12, 72, , , 9, , 
2017/7/13, 72, , , 17, , 
2017/7/14, 85, , , 35, , 
2017/7/15, 93, , , 35, , 
2017/7/16, 109, , , 39, , 
2017/7/17, 97, , , 58, , 
2017/7/18, 106, , , 65, , 
2017/7/19, 137, , , 28, , 
2017/7/20, 82, , , 11, , 
2017/7/21, 74, , , 9, , 
2017/7/22, 62, , , 8, , 
2017/7/23, 73, , , 9, , 
2017/7/24, 61, , , 8, , 
2017/7/25, 72, , , 10, , 
2017/7/26, 66, , , 11, , 
2017/7/27, 77, , , 11, , 
2017/7/28, 79, , , 10, , 
2017/7/29, 83, , , 9, , 
2017/7/30, 40, , , 12, , 
2017/7/31, 58, , , 10, , 
2017/8/1, 60, , , 12, , 
2017/8/2, 83, , , 13, , 
2017/8/3, 83, , , 15, , 
2017/8/4, 121, , , 19, , 
2017/8/5, 139, , , 19, , 
2017/8/6, 153, , , 14, , 
2017/8/7, 133, , , 13, , 
2017/8/8, 104, , , 22, , 
2017/8/9, 128, , , 29, , 
2017/8/10, 117, , , 16, , 
2017/8/11, 71, , , , , 
2017/8/14, 81, , , 22, , 
2017/8/15, 89, , , 29, , 
2017/8/16, 101, , , 31, , 
2017/8/17, 110, , , 27, , 
2017/8/18, 122, , , 18, , 
2017/8/19, 102, , , 13, , 
2017/8/20, 71, , , 11, , 
2017/8/21, 79, , , 17, , 
2017/8/22, 127, , , 19, , 
2017/8/23, 104, , , 20, , 
2017/8/24, 120, , , 17, , 
2017/8/25, 135, , , 17, , 
2017/8/26, 152, , , 15, , 
2017/8/27, 97, , , 13, , 
2017/8/28, 70, , , 31, , 
2017/8/29, 56, , , 47, , 
2017/8/30, 68, , , 21, , 
2017/8/31, 70, , , 14, , 
2017/9/1, 49, , , 26, , 
2017/9/2, 60, , , 34, , 
2017/9/3, 40, , , 23, , 
2017/9/4, 140, , , 39, , 
2017/9/5, 81, , , 36, , 
2017/9/6, 75, , , , , 
2017/9/11, 145, , , , , 
2017/9/14, 170, , , 35, , 
2017/9/15, 150, , , 52, , 
2017/9/16, 153, , , 39, , 
2017/9/17, 138, , , 43, , 
2017/9/18, 148, , , 52, , 
2017/9/19, 156, , , 39, , 
2017/9/20, 169, , , 23, , 
2017/9/21, 120, , , 12, , 
2017/9/22, 49, , , 13, , 
2017/9/23, 58, , , 16, , 
2017/9/24, 107, , , 20, , 
2017/9/25, 141, , , 19, , 
2017/9/26, 154, , , 25, , 
2017/9/27, 167, , , , , 
2017/9/29, 161, , , 33, , 
2017/9/30, 161, , , 66, , 
2017/4/1, 166, , , 37, , 
2017/4/2, 156, , , 42, , 
2017/4/3, 137, , , 33, , 
2017/4/4, 142, , , 27, , 
2017/4/5, 104, , , 29, , 
2017/4/6, 131, , , 33, , 
2017/4/7, 219, , , 33, , 
2017/4/8, 188, , , 28, , 
2017/4/9, 134, , , 30, , 
2017/4/10, 177, , , 33, , 
2017/4/11, 211, , , 32, , 
2017/4/12, 193, , , 48, , 
2017/4/13, 178, , , 58, , 
2017/4/14, 194, , , 55, , 
2017/4/15, 185, , , 50, , 
2017/4/16, 206, , , 87, , 
2017/4/17, 213, , , 66, , 
2017/4/18, 193, , , 53, , 
2017/4/19, 157, , , 62, , 
2017/4/20, 171, , , 59, , 
2017/4/21, 183, , , 42, , 
2017/4/22, 181, , , 40, , 
2017/4/23, 160, , , 43, , 
2017/4/24, 145, , , 47, , 
2017/4/25, 160, , , 40, , 
2017/4/26, 122, , , 46, , 
2017/4/27, 143, , , 40, , 
2017/4/28, 145, , , 52, , 
2017/4/29, 152, , , 44, , 
2017/4/30, 143, , , 55, , 
2017/5/1, 122, , , 72, , 
2017/5/2, 239, , , 64, , 
2017/5/3, 190, , , 37, , 
2017/5/4, 162, , , , , 
2017/5/8, 210, , , 44, , 
2017/5/9, 192, , , 34, , 
2017/5/10, 154, , , 33, , 
2017/5/11, 133, , , 75, , 
2017/5/12, 182, , , 72, , 
2017/5/13, 205, , , 53, , 
2017/5/14, 168, , , 49, , 
2017/5/15, 162, , , 52, , 
2017/5/16, 173, , , , , 
2017/5/22, 174, , , 59, , 
2017/5/23, 151, , , 51, , 
2017/5/24, 172, , , 66, , 
2017/5/25, 231, , , 51, , 
2017/5/26, 168, , , 27, , 
2017/5/27, 151, , , 26, , 
2017/5/28, 103, , , 30, , 
2017/5/29, 122, , , 32, , 
2017/5/30, 140, , , 28, , 
2017/5/31, 129, , , 42, , 
2017/6/1, 165, , , 62, , 
2017/6/2, 173, , , 55, , 
2017/6/3, 165, , , 37, , 
2017/6/4, 165, , , 28, , 
2017/6/5, 133, , , 26, , 
2017/6/6, 136, , , 31, , 
2017/6/7, 96, , , 35, , 
2017/6/8, 115, , , 36, , 
2017/6/9, 152, , , 33, , 
2017/6/10, 151, , , 34, , 
2017/6/11, 116, , , 49, , 
2017/6/12, 134, , , 45, , 
2017/6/13, 123, , , 42, , 
2017/6/14, 146, , , 56, , 
2017/6/15, 160, , , 38, , 
2017/6/16, 125, , , 32, , 
2017/6/17, 117, , , 26, , 
2017/6/18, 137, , , 16, , 
2017/6/19, 131, , , 49, , 
2017/6/20, 100, , , 28, , 
2017/6/21, 144, , , 17, , 
2017/6/22, 146, , , 46, , 
2017/6/23, 123, , , 39, , 
2017/6/24, 147, , , 32, , 
2017/6/25, 160, , , 25, , 
2017/6/26, 138, , , 25, , 
2017/6/27, 105, , , 27, , 
2017/6/28, 90, , , 16, , 
2017/6/29, 70, , , 15, , 
2017/6/30, 78, , , 8, , 
2017/1/2, 283, , , 43, , 
2017/1/3, 283, , , 57, , 
2017/1/4, 259, , , 38, , 
2017/1/5, 233, , , 32, , 
2017/1/6, 226, , , 18, , 
2017/1/7, 203, , , 22, , 
2017/1/8, 190, , , 32, , 
2017/1/9, 208, , , 29, , 
2017/1/10, 181, , , 33, , 
2017/1/11, 205, , , 44, , 
2017/1/12, 271, , , 47, , 
2017/1/13, 310, , , 60, , 
2017/1/14, 333, , , 37, , 
2017/1/15, 270, , , 34, , 
2017/1/16, 249, , , 26, , 
2017/1/17, 252, , , 37, , 
2017/1/18, 266, , , 32, , 
2017/1/19, 293, , , 30, , 
2017/1/20, 283, , , 39, , 
2017/1/21, 339, , , 41, , 
2017/1/22, 321, , , 38, , 
2017/1/23, 287, , , 53, , 
2017/1/24, 273, , , 63, , 
2017/1/25, 280, , , 24, , 
2017/1/26, 198, , , 20, , 
2017/1/27, 129, , , 23, , 
2017/1/28, 175, , , 22, , 
2017/1/29, 196, , , 38, , 
2017/1/30, 205, , , 65, , 
2017/1/31, 229, , , 36, , 
2017/2/1, 181, , , 72, , 
2017/2/2, 236, , , 63, , 
2017/2/3, 234, , , 37, , 
2017/2/4, 236, , , 24, , 
2017/2/5, 206, , , 39, , 
2017/2/6, 248, , , 28, , 
2017/2/7, 158, , , 37, , 
2017/2/8, 185, , , 39, , 
2017/2/9, 188, , , 27, , 
2017/2/10, 190, , , 27, , 
2017/2/11, 200, , , 26, , 
2017/2/12, 226, , , 29, , 
2017/2/13, 203, , , 31, , 
2017/2/14, 231, , , 31, , 
2017/2/15, 244, , , 31, , 
2017/2/16, 254, , , 29, , 
2017/2/17, 180, , , 26, , 
2017/2/18, 173, , , 25, , 
2017/2/19, 176, , , 23, , 
2017/2/20, 186, , , 24, , 
2017/2/21, 170, , , 23, , 
2017/2/22, 155, , , 27, , 
2017/2/23, 218, , , 28, , 
2017/2/24, 378, , , 29, , 
2017/2/25, 366, , , 28, , 
2017/2/26, 382, , , 32, , 
2017/2/27, 420, , , 41, , 
2017/2/28, 204, , , 34, , 
2017/3/1, 191, , , 31, , 
2017/3/2, 180, , , 26, , 
2017/3/3, 127, , , 27, , 
2017/3/4, 157, , , 27, , 
2017/3/5, 159, , , 30, , 
2017/3/6, 160, , , 31, , 
2017/3/7, 174, , , 28, , 
2017/3/8, 135, , , 24, , 
2017/3/9, 134, , , 22, , 
2017/3/10, 103, , , 23, , 
2017/3/11, 96, , , 22, , 
2017/3/12, 130, , , 24, , 
2017/3/13, 146, , , 27, , 
2017/3/14, 132, , , 29, , 
2017/3/15, 173, , , 31, , 
2017/3/16, 181, , , 29, , 
2017/3/17, 181, , , 34, , 
2017/3/18, 166, , , 31, , 
2017/3/19, 161, , , 33, , 
2017/3/20, 187, , , 36, , 
2017/3/21, 180, , , 35, , 
2017/3/22, 171, , , 40, , 
2017/3/23, 194, , , 36, , 
2017/3/24, 167, , , 36, , 
2017/3/25, 146, , , 33, , 
2017/3/26, 156, , , 33, , 
2017/3/27, 160, , , 41, , 
2017/3/28, 181, , , 35, , 
2017/3/29, 173, , , 32, , 
2017/3/30, 150, , , 43, , 
2017/3/31, 159, , , 41, , 
2016/12/5, 209, , , 76, , 
2016/12/6, 323, , , 46, , 
2016/12/7, 362, , , 39, , 
2016/12/8, 292, , , 61, , 
2016/12/9, 337, , , 33, , 
2016/12/10, 266, , , 34, , 
2016/12/11, 257, , , 56, , 
2016/12/12, 243, , , 67, , 
2016/12/13, 237, , , 47, , 
2016/12/14, 217, , , 39, , 
2016/12/15, 219, , , 65, , 
2016/12/16, 229, , , 65, , 
2016/12/17, 280, , , 53, , 
2016/12/18, 279, , , 51, , 
2016/12/19, 286, , , 37, , 
2016/12/20, 226, , , 36, , 
2016/12/21, 195, , , 46, , 
2016/12/22, 214, , , 89, , 
2016/12/23, 356, , , 80, , 
2016/12/24, 383, , , 30, , 
2016/12/25, 308, , , 30, , 
2016/12/26, 243, , , 41, , 
2016/12/27, 246, , , 66, , 
2016/12/28, 259, , , 59, , 
2016/12/29, 340, , , 25, , 
2016/12/30, 270, , , 30, , 
2016/12/31, 269, , , 33, , 
2017/1/1, 247, , , 61, , 
2018/4/10, , 64, 11, 4, , 
2018/4/11, , 82, 41, 3, , 
2018/4/9, , , 35, 3, 3, 
2017/12/31, , , , 66, , 
2018/1/21, , , , 8, , 
2018/1/28, , , , 7, , 
2018/2/12, , , , 22, , 
2018/3/29, , , , , , 
2017/10/19, , , , 23, , 
2017/12/29, , , , 62, , 
2017/7/5, , , , 11, , 
2017/8/13, , , , 40, , 
2017/9/10, , , , 29, , 
2017/9/13, , , , 35, , 
2017/9/28, , , , 36, , 
2017/5/7, , , , 99, , 
2017/5/21, , , , 60, , 
2016/12/4, , , , 49, , 
2018/4/8, , , , , , 
