date, pm25, pm10, o3, no2, so2, co
2016/6/28, 137, 68, 8, 19, 7, 10
2016/6/29, 107, 129, 10, 24, 4, 10
2016/6/30, 137, 139, 6, 24, 4, 11
2016/1/4, 454, 689, 29, 67, 20, 27
2016/1/5, 452, 631, 28, 55, 17, 27
2016/1/6, 394, 571, 22, 54, 17, 18
2016/1/7, 468, 611, 7, 47, 7, 17
2016/1/8, 520, 346, 10, 40, 8, 18
2016/1/9, 227, 428, 10, 53, 10, 18
2016/1/10, 321, 548, 46, 60, 11, 18
2016/1/11, 423, 453, 46, 45, 14, 15
2016/1/12, 338, 395, 10, 39, 9, 15
2016/1/13, 354, 357, 6, 33, 7, 15
2016/1/14, 314, 236, 5, 28, 7, 10
2016/1/15, 239, 179, 7, 28, 7, 5
2016/1/16, 200, 243, 9, 31, 11, 9
2016/1/17, 240, 573, 9, 50, 8, 17
2016/1/18, 376, 443, 5, 31, 6, 8
2016/1/19, 364, 433, 6, 35, 6, 10
2016/1/20, 362, 296, 6, 33, 6, 8
2016/1/21, 280, 360, 8, 32, 8, 4
2016/1/22, 349, 418, 10, 33, 9, 13
2016/1/23, 388, 493, 6, , 11, 10
2016/1/24, 427, 386, 6, 57, 7, 10
2016/1/25, 322, 446, 7, 36, 11, 7
2016/1/26, 408, 436, 10, 45, 9, 8
2016/1/27, 366, 534, 5, 59, 8, 14
2016/1/28, 384, 620, 5, 61, 9, 15
2016/1/29, 420, 475, 15, 56, 10, 12
2016/1/30, 394, , , , , 
2016/2/3, 181, 234, 24, 44, 10, 5
2016/2/4, 200, 351, 22, 54, 13, 1
2016/2/5, 309, 366, 13, 50, 17, 1
2016/2/6, 434, 151, 8, 28, 13, 
2016/2/7, 220, 138, 11, 33, 11, 2
2016/2/8, 187, 164, 14, 46, 11, 2
2016/2/9, 228, 217, 13, 61, 12, 4
2016/2/10, 309, 176, 19, 44, 15, 4
2016/2/11, 270, 224, 11, 41, 24, 
2016/2/12, 264, 185, 6, 30, 26, 8
2016/2/13, 214, 131, 11, 38, 12, 
2016/2/14, 164, 126, 12, 35, 13, 
2016/2/15, 192, 120, 9, 35, 14, 2
2016/2/16, 202, 131, 11, 49, 14, 1
2016/2/17, 194, 121, 5, 36, 12, 3
2016/2/18, 213, 182, 5, 38, 13, 3
2016/2/19, 267, 163, 8, 36, 11, 2
2016/2/20, 248, 193, 24, 25, 9, 
2016/2/21, 151, 86, 22, 23, 9, 1
2016/2/22, 172, , , , , 
2016/2/24, 163, 178, 65, 36, 13, 
2016/2/25, 226, , , , , 
2016/2/29, 208, 278, 11, 55, 25, 1
2016/3/1, 392, 302, 5, 64, 16, 
2016/3/2, 312, 202, 16, 43, 22, 5
2016/3/3, 277, 335, , 50, 11, 21
2016/3/4, 223, , , , , 
2016/3/6, 178, 119, 9, 30, 10, 
2016/3/7, 188, 110, 15, 30, 7, 4
2016/3/8, 164, 179, 20, 41, 8, 1
2016/3/9, 190, 259, 8, 51, 8, 
2016/3/10, 236, 252, 7, 43, 31, 11
2016/3/11, 243, 111, 1, 21, 8, 11
2016/3/12, 162, 76, , , , 
2016/3/13, 145, 95, 41, 33, 20, 13
2016/3/14, 137, 271, 3, 36, 10, 10
2016/3/15, 415, 170, 22, 38, 8, 4
2016/3/16, 145, 120, 31, 33, 13, 
2016/3/17, 169, , 19, 44, 14, 8
2016/3/20, 165, 136, 15, 22, 12, 1
2016/3/21, 145, 216, 37, 18, 9, 2
2016/3/22, 129, 161, 21, 38, 10, 6
2016/3/23, 131, , , , , 
2016/3/25, 181, 138, 6, 31, 12, 10
2016/3/26, 138, , , , , 
2016/3/28, 141, 141, 9, 36, 10, 
2016/3/29, 174, 265, 12, 46, 10, 13
2016/3/30, 228, 324, 8, 52, 15, 7
2016/3/31, 291, , , , , 
2015/10/1, 165, 364, 21, 39, 10, 11
2015/10/2, 174, 416, 10, 40, 9, 17
2015/10/3, 205, 753, 37, 43, 27, 28
2015/10/4, 284, 613, 35, 45, 13, 25
2015/10/5, 332, 560, 19, 40, 9, 11
2015/10/6, 207, 483, 17, 35, 9, 15
2015/10/7, 207, 489, 17, 36, 12, 13
2015/10/8, 228, 559, 14, 41, 13, 18
2015/10/9, 239, 558, 5, 43, 17, 45
2015/10/10, 378, 531, 33, 33, 12, 21
2015/10/11, 219, 520, 20, 34, 16, 20
2015/10/12, 227, 210, 11, 22, 8, 13
2015/10/13, 188, 167, 18, 27, 3, 12
2015/10/14, 164, 296, 27, 38, 4, 14
2015/10/15, 185, 467, 20, 48, 7, 15
2015/10/16, 234, , , , , 
2015/10/19, 199, 579, 14, 50, 21, 16
2015/10/20, 243, 434, 17, 36, 20, 14
2015/10/21, 273, , , , , 
2015/10/23, 250, 450, 41, 49, , 22
2015/10/24, 252, 272, 38, 28, , 15
2015/10/25, 243, 273, 31, 23, 21, 15
2015/10/26, 197, 423, 18, 24, 19, 14
2015/10/27, 194, 404, 29, 20, 19, 13
2015/10/28, 208, 215, 44, 19, 22, 15
2015/10/29, 187, 350, 28, 21, 25, 17
2015/10/30, 210, 638, 16, 31, 23, 28
2015/10/31, 460, 413, 21, 27, 25, 19
2015/11/1, 363, 469, 11, 13, 23, 19
2015/11/2, 349, 460, 33, 46, 17, 21
2015/11/3, 382, 468, 16, 52, 16, 25
2015/11/4, 383, 264, 33, 34, 15, 13
2015/11/5, 254, 433, 14, 39, 11, 15
2015/11/6, 265, 712, 14, 52, 10, 15
2015/11/7, 477, 806, 5, 51, , 
2015/11/8, 459, 514, 16, 49, 22, 23
2015/11/9, 312, 639, 18, 55, 19, 20
2015/11/10, 399, 558, 20, 35, 21, 18
2015/11/11, 307, 571, 14, 36, 22, 23
2015/11/12, 400, 797, 8, 16, 14, 22
2015/11/13, 494, 693, 11, 2, 13, 23
2015/11/14, 302, 730, 15, , 16, 29
2015/11/15, 374, 563, 16, 56, 10, 31
2015/11/16, 312, 441, 16, 42, 9, 20
2015/11/17, 241, 627, 18, 63, 12, 26
2015/11/18, 372, 684, 22, 73, 16, 31
2015/11/19, 380, 555, 24, 59, 14, 27
2015/11/20, 280, 664, 14, 96, 12, 51
2015/11/21, 417, 721, 20, 64, 8, 42
2015/11/22, 352, 817, 28, 55, 11, 49
2015/11/23, 363, 924, 36, 48, 8, 35
2015/11/24, 402, 581, 15, 16, 9, 21
2015/11/25, 257, 649, 15, 4, 11, 22
2015/11/26, 344, 545, 13, 36, 8, 19
2015/11/27, 321, 333, 15, 26, 7, 17
2015/11/28, 297, 619, 16, 36, 9, 23
2015/11/29, 385, 728, 55, 51, 9, 23
2015/11/30, 463, 516, 7, 40, 6, 17
2015/12/1, 307, 594, 7, 45, 7, 15
2015/12/2, 280, 614, 7, 53, 7, 18
2015/12/3, 317, 556, 12, 60, 7, 27
2015/12/4, 319, 741, 20, 78, 12, 29
2015/12/5, 464, 590, 20, 53, 11, 22
2015/12/6, 410, 589, 21, 84, 7, 26
2015/12/7, 400, 733, 20, 108, 8, 24
2015/12/8, 479, 378, 42, 44, 8, 20
2015/12/9, 381, 404, 19, 40, 13, 19
2015/12/10, 321, 492, 8, 41, 9, 13
2015/12/11, 318, 572, 5, 39, 5, 16
2015/12/12, 324, 515, 9, 47, 8, 17
2015/12/13, 266, 522, 10, 48, 9, 11
2015/12/14, 231, 528, 9, 51, 9, 17
2015/12/15, 257, 532, 11, 51, 6, 14
2015/12/16, 347, 384, 11, 47, 9, 32
2015/12/17, 344, 607, 7, 48, 6, 16
2015/12/18, 321, 689, 13, 65, 11, 45
2015/12/19, 310, 537, 12, 39, 14, 36
2015/12/20, 377, 527, 8, 67, 9, 13
2015/12/21, 369, 599, 18, 61, 18, 50
2015/12/22, 491, 816, 7, 72, 7, 24
2015/12/23, 470, 437, 10, 44, 10, 19
2015/12/24, 251, 432, 11, 49, 11, 19
2015/12/25, 245, 401, 12, 54, 13, 20
2015/12/26, 260, 341, 6, 51, , 13
2015/12/27, 258, 497, 12, 58, 8, 19
2015/12/28, 256, 368, 13, 51, 9, 11
2015/12/29, 226, 623, 7, 69, 12, 30
2015/12/30, 305, , , , , 
2016/1/3, 338, 520, 31, 73, 16, 15
2015/7/1, 142, 211, 49, 36, 6, 11
2015/7/2, 171, 372, 26, 42, 6, 7
2015/7/3, 161, 278, 36, 29, 5, 8
2015/7/4, 142, , , , , 
2015/7/6, 70, 57, 39, 22, 8, 7
2015/7/7, 121, 239, 13, 24, 2, 8
2015/7/8, 133, 141, 8, 30, 4, 10
2015/7/9, 140, 133, 8, 22, 5, 10
2015/7/10, 139, 19, , 17, , 8
2015/7/11, 61, , , , , 
2015/7/15, 168, 365, 18, 25, 9, 6
2015/7/16, 163, 157, 13, 20, 18, 7
2015/7/17, 162, 212, 20, 24, 10, 4
2015/7/18, 158, 200, 31, 26, 10, 4
2015/7/19, 166, 125, 7, 31, 7, 14
2015/7/20, 125, 86, 10, 20, 13, 5
2015/7/21, 107, 105, 6, 17, 20, 5
2015/7/22, 121, 84, 7, 12, 14, 6
2015/7/23, 100, 103, 6, 19, 15, 7
2015/7/24, 139, 104, 7, 18, 15, 7
2015/7/25, 131, 109, 6, 13, 19, 5
2015/7/26, 103, 75, 6, 19, 13, 8
2015/7/27, 90, 64, 8, 14, 8, 6
2015/7/28, 61, 79, 7, 16, 6, 4
2015/7/29, 72, 95, 6, 20, 5, 6
2015/7/30, 84, 225, 6, 21, 5, 5
2015/7/31, 129, 204, 5, 21, 6, 5
2015/8/1, 124, 220, 19, 20, 5, 5
2015/8/2, 145, 291, 20, 30, 5, 6
2015/8/3, 175, 214, 41, 29, 6, 20
2015/8/4, 163, 138, 24, 25, 7, 7
2015/8/5, 143, 219, 46, 17, 6, 13
2015/8/6, 171, 262, 13, 20, 6, 16
2015/8/7, 155, 232, 34, 17, 6, 15
2015/8/8, 149, 163, 4, 20, 4, 16
2015/8/9, 138, 243, 40, 19, 5, 16
2015/8/10, 189, 251, 47, 17, 4, 16
2015/8/11, 190, 95, 7, 26, 4, 14
2015/8/12, 122, 157, 10, 25, 12, 11
2015/8/13, 131, 220, 20, 21, 10, 9
2015/8/14, 149, 148, 10, 16, 11, 11
2015/8/15, 129, 107, 13, 26, 11, 13
2015/8/16, 160, 210, 12, 21, 11, 13
2015/8/17, 162, 215, 6, 22, 10, 11
2015/8/18, 171, 453, 9, 22, 10, 11
2015/8/19, 148, 585, 7, 20, 11, 10
2015/8/20, 152, 383, 8, 18, 11, 14
2015/8/21, 162, 136, 4, 20, 6, 6
2015/8/22, 129, , , , , 
2015/8/24, 137, 652, 7, 25, 9, 10
2015/8/25, 172, 542, 10, 20, 9, 10
2015/8/26, 162, 546, 8, 28, 10, 10
2015/8/27, 173, 244, 14, 24, 7, 10
2015/8/28, 164, , , , , 
2015/8/31, 161, 514, 7, 22, 7, 8
2015/9/1, 176, 538, 10, 21, 7, 8
2015/9/2, 174, 507, 5, 31, 8, 11
2015/9/3, 191, 532, 13, 27, 7, 10
2015/9/4, 180, 465, 8, 29, 7, 11
2015/9/5, 171, , , , , 
2015/9/7, 149, 444, 15, 22, 4, 8
2015/9/8, 155, 383, 15, 24, 5, 9
2015/9/9, 163, 279, 12, 33, 7, 9
2015/9/10, 147, 265, 14, 26, 9, 7
2015/9/11, 157, , , , , 
2015/9/14, 178, 180, 6, 20, 5, 8
2015/9/15, 165, 235, 26, 22, 7, 9
2015/9/16, 169, 175, 18, 24, 8, 8
2015/9/17, 165, 151, 5, 14, 6, 7
2015/9/18, 118, 209, 6, 20, 9, 10
2015/9/19, 151, 253, 6, 18, 8, 7
2015/9/20, 113, 252, 25, 24, 12, 8
2015/9/21, 136, 112, 12, 17, 20, 8
2015/9/22, 98, 426, 13, 23, 9, 7
2015/9/23, 124, 544, 16, 30, 10, 11
2015/9/24, 168, 609, 15, 34, 13, 11
2015/9/25, 174, 644, 12, 29, 9, 12
2015/9/26, 178, , , , , 
2015/9/28, 163, 225, 18, 28, 8, 8
2015/9/29, 156, 205, 24, 24, 8, 9
2015/9/30, 150, 290, 21, 36, 14, 11
2015/4/1, 245, 127, 12, 23, 9, 11
2015/4/2, 152, 97, 11, 23, 3, 11
2015/4/3, 137, 90, 11, 25, 14, 12
2015/4/4, 118, 203, 41, 30, 17, 16
2015/4/5, 176, 426, 20, 37, 8, 19
2015/4/6, 220, 147, 34, 25, 19, 13
2015/4/7, 159, 222, 8, 29, 19, 12
2015/4/8, 211, 253, 6, 30, 6, 12
2015/4/9, 149, 349, 9, 36, 5, 16
2015/4/10, 181, 522, 7, 40, 12, 18
2015/4/11, 311, , 4, 28, 15, 11
2015/4/12, 147, 104, 12, 23, 5, 13
2015/4/13, 165, 168, 10, 20, 5, 12
2015/4/14, 153, 222, 10, 22, 4, 12
2015/4/15, 176, 210, 8, 21, 10, 12
2015/4/16, 181, 335, 12, 28, 4, 13
2015/4/17, 172, 366, 12, 31, 3, 14
2015/4/18, 230, 617, 6, 40, 7, 33
2015/4/19, 336, 448, 9, 22, 6, 14
2015/4/20, 192, 563, 9, 30, 6, 13
2015/4/21, 206, 586, 3, 33, 7, 16
2015/4/22, 194, 199, 9, 73, 16, 26
2015/4/23, 226, 447, 12, 65, 17, 18
2015/4/24, 249, 544, 9, 32, 21, 11
2015/4/25, 233, 168, 8, 18, 4, 15
2015/4/26, 153, 160, 9, 13, 8, 18
2015/4/27, 152, 209, 9, 19, 8, 14
2015/4/28, 323, 137, 7, 18, 7, 13
2015/4/29, 138, 141, , , , 
2015/4/30, 167, 142, 8, 34, 9, 10
2015/5/1, 217, 256, 8, 54, 12, 20
2015/5/2, 184, 317, 7, 41, 11, 40
2015/5/3, 303, 391, 7, 43, 8, 17
2015/5/4, 221, 277, 8, 66, 14, 24
2015/5/5, 271, 475, 6, 51, 11, 21
2015/5/6, 359, 531, 6, 40, 12, 20
2015/5/7, 250, 490, 4, 44, 14, 24
2015/5/8, 221, 435, 4, 37, 8, 16
2015/5/9, 245, 394, 12, 30, 7, 16
2015/5/10, 212, 335, 5, 12, 6, 17
2015/5/11, 194, 302, 8, 11, 5, 12
2015/5/12, 216, 174, 7, 12, 8, 16
2015/5/13, 195, 314, 5, 22, 6, 15
2015/5/14, 239, 419, 11, 23, 5, 19
2015/5/15, 264, 240, 36, , 7, 14
2015/5/16, 177, 172, 24, , 10, 12
2015/5/17, 205, 171, 25, , 5, 15
2015/5/18, 167, 294, 31, 37, 5, 11
2015/5/19, 190, 190, 17, 30, 12, 12
2015/5/20, 160, 585, 9, 86, 3, 32
2015/5/21, 208, 382, 13, 55, 4, 12
2015/5/22, 176, 473, 12, 50, 3, 11
2015/5/23, 170, , , , , 
2015/5/25, 294, 477, 17, 48, 7, 12
2015/5/26, 238, 258, 42, 60, 8, 15
2015/5/27, 220, 648, 13, 57, 9, 13
2015/5/28, 280, 240, 16, 51, 1, 1
2015/5/29, 170, 241, 10, 66, , 10
2015/5/30, 191, , , , , 
2015/6/2, 177, 136, 7, 35, 4, 14
2015/6/3, 147, 154, 21, 40, 5, 8
2015/6/4, 209, 162, 6, 69, 4, 10
2015/6/5, 165, 117, 9, 85, 2, 8
2015/6/6, 165, , , , , 
2015/6/8, 425, , , , , 
2015/6/13, 141, 112, 35, 42, 4, 13
2015/6/14, 157, 224, 8, 56, 5, 17
2015/6/15, 170, 385, 9, 47, 5, 11
2015/6/16, 204, 296, 15, 56, 4, 11
2015/6/17, 234, 233, 22, 70, 11, 10
2015/6/18, 178, 297, 12, 31, 8, 9
2015/6/19, 190, 466, 14, 19, 13, 8
2015/6/20, 226, , 17, 30, 4, 4
2015/6/22, 138, 131, 30, 33, 8, 10
2015/6/23, 242, , , , , 
2015/6/25, 136, 307, 33, 34, 6, 10
2015/6/26, 174, 269, 61, 34, 6, 9
2015/6/27, 159, 322, 32, 35, 6, 8
2015/6/28, 169, 89, 59, 20, 5, 8
2015/6/29, 117, 138, 38, 31, 6, 11
2015/6/30, 159, 137, 51, 28, 10, 8
2015/1/1, 418, 75, 21, 39, , 14
2015/1/2, 170, 119, 6, 46, , 15
2015/1/3, 206, 155, 5, 32, , 12
2015/1/4, 215, 285, 7, 49, , 11
2015/1/5, 200, 284, 7, 45, , 13
2015/1/6, 245, 490, 7, 45, 6, 15
2015/1/7, 349, 596, 5, 56, 8, 15
2015/1/8, 422, 699, 6, 54, 11, 17
2015/1/9, 423, 556, 6, 55, 9, 17
2015/1/10, 311, , , , , 
2015/1/12, 412, , , , , 
2015/1/14, 297, 698, 7, 54, 15, 37
2015/1/15, 359, 616, 8, 36, 7, 27
2015/1/16, 361, 528, 7, 18, 7, 15
2015/1/17, 327, , , , , 
2015/1/19, 378, 245, 6, 22, 12, 13
2015/1/20, 317, 267, 4, 20, 22, 18
2015/1/21, 295, 152, 14, 18, 16, 15
2015/1/22, 265, 133, 7, 42, 13, 13
2015/1/23, 178, 257, 6, 51, 9, 10
2015/1/24, 201, 399, 6, 59, 10, 14
2015/1/25, 244, 141, 6, 40, 14, 14
2015/1/26, 244, 261, 8, 41, 3, 13
2015/1/27, 214, 411, 12, 48, 3, 12
2015/1/28, 234, 495, 13, 71, 7, 8
2015/1/29, 248, 373, 10, 61, 5, 11
2015/1/30, 210, 306, 9, 63, 5, 12
2015/1/31, 196, , , , , 
2015/2/2, 245, 295, 11, 42, 7, 16
2015/2/3, 234, 226, 4, 28, 3, 13
2015/2/4, 206, 303, 18, 60, 4, 15
2015/2/5, 201, 305, 11, 71, 11, 21
2015/2/6, 252, , , , , 
2015/2/9, 158, 235, 16, 43, 7, 11
2015/2/10, 179, 427, 18, 53, 8, 13
2015/2/11, 237, 362, 10, 51, 11, 13
2015/2/12, 236, 437, 5, 68, 7, 20
2015/2/13, 186, 496, 74, 62, 19, 16
2015/2/14, 319, 508, 11, 60, 13, 19
2015/2/15, 375, 241, 7, 33, 8, 11
2015/2/16, 258, 271, 5, 29, 5, 16
2015/2/17, 244, 426, 4, 49, 7, 7
2015/2/18, 315, 190, 9, 22, 3, 11
2015/2/19, 227, 175, 8, 32, 7, 10
2015/2/20, 218, , , , , 
2015/3/2, 119, 193, 10, 28, 7, 8
2015/3/3, 183, 228, 3, 29, 8, 6
2015/3/4, 246, 625, 13, 48, 14, 18
2015/3/5, 291, 142, 20, 24, 15, 14
2015/3/6, 255, 137, 15, 33, 12, 10
2015/3/7, 149, 76, 10, 22, 15, 8
2015/3/8, 149, 238, 11, 36, 8, 8
2015/3/9, 318, 459, 7, 52, 9, 12
2015/3/10, 239, 400, 13, 49, 12, 10
2015/3/11, 257, 318, 12, 67, 11, 11
2015/3/12, 185, 404, 16, 56, 13, 11
2015/3/13, 228, 213, 89, 47, 25, 11
2015/3/14, 186, 71, 8, 25, 8, 9
2015/3/15, 96, 147, 12, 35, 8, 10
2015/3/16, 111, 201, 14, 31, 9, 7
2015/3/17, 170, 167, 35, 30, 6, 10
2015/3/18, 161, 249, 11, 49, 5, 15
2015/3/19, 143, , , , , 
2015/3/21, 167, , , , , 
2015/3/31, 194, 363, 257, 41, 34, 14
2014/10/8, 171, 311, 5, 44, 8, 16
2014/10/9, 261, 290, 13, 38, 7, 14
2014/10/10, 177, 481, 12, 41, 6, 15
2014/10/11, 213, , , , , 
2014/10/13, 145, 151, 10, 29, 7, 12
2014/10/14, 130, 362, 10, 64, 9, 15
2014/10/15, 176, 604, 9, 63, 6, 17
2014/10/16, 209, 431, 11, 82, 10, 17
2014/10/17, 205, , , , , 
2014/10/20, 275, 877, 15, 80, 7, 19
2014/10/21, 423, 661, 12, 65, 5, 20
2014/10/22, 388, 501, 21, 46, 3, 13
2014/10/23, 350, 499, 15, 27, 6, 14
2014/10/24, 371, 945, 15, 34, 6, 13
2014/10/25, 583, , , , , 
2014/10/27, 261, 499, 16, 86, 6, 11
2014/10/28, 271, 517, 16, 73, 6, 13
2014/10/29, 330, 540, 11, 97, 6, 11
2014/10/30, 299, 632, 9, 85, 6, 13
2014/10/31, 335, 574, 14, 70, 6, 13
2014/11/1, 381, 640, 16, 90, 7, 20
2014/11/2, 261, 686, 16, 93, 5, 13
2014/11/3, 345, , , , , 
2014/11/5, 276, 461, 17, 70, 5, 13
2014/11/6, 319, 750, 14, 41, 7, 29
2014/11/7, 381, 649, 13, 49, 6, 19
2014/11/8, 343, 387, 10, 76, 6, 12
2014/11/9, 342, 532, 10, 103, 5, 12
2014/11/10, 281, 697, 16, 104, 5, 16
2014/11/11, 408, , , , , 
2014/11/13, 513, 687, 17, 100, 5, 13
2014/11/14, 453, 447, 13, 99, 6, 12
2014/11/15, 253, , , , , 
2014/11/17, 490, 746, 20, 107, 8, 32
2014/11/18, 405, 776, 24, , 8, 40
2014/11/19, 471, 698, 12, 105, 6, 16
2014/11/20, 413, 839, 7, 104, 9, 26
2014/11/21, 341, 768, 15, 103, 10, 23
2014/11/22, 403, 818, 11, 94, 9, 25
2014/11/23, 436, 728, 12, 91, 7, 24
2014/11/24, 331, 676, 15, 86, 7, 24
2014/11/25, 351, 707, 18, 73, 9, 21
2014/11/26, 384, 591, 29, 65, 10, 24
2014/11/27, 399, 624, 20, 47, 9, 17
2014/11/28, 377, 635, 14, 54, 15, 29
2014/11/29, 396, 734, 15, 37, 7, 14
2014/11/30, 378, 412, 15, 17, 5, 7
2014/12/1, 189, 451, 14, 19, 9, 11
2014/12/2, 199, 539, 13, 18, 6, 16
2014/12/3, 228, 407, 17, 15, 8, 22
2014/12/4, 269, 630, 19, 9, 9, 20
2014/12/5, 383, 556, 15, 7, 6, 13
2014/12/6, 287, 368, 12, 5, 6, 25
2014/12/7, 277, 438, 14, 7, 7, 25
2014/12/8, 411, 448, 14, 4, 12, 15
2014/12/9, 362, 466, 15, 1, 10, 12
2014/12/10, 235, 505, 17, 18, 7, 12
2014/12/11, 288, 582, 151, 43, 17, 30
2014/12/12, 407, 348, 41, 30, 9, 12
2014/12/13, 367, , , , , 
2014/12/15, 201, 395, 29, 24, 7, 14
2014/12/16, 231, 454, 35, 28, 7, 13
2014/12/17, 262, 510, 38, 30, 7, 13
2014/12/18, 366, 705, 33, 29, 9, 18
2014/12/19, 482, 329, 26, 24, 7, 11
2014/12/20, 278, 471, 167, 23, 14, 17
2014/12/21, 401, 465, 63, 24, 6, 13
2014/12/22, 448, 375, 35, 25, 8, 24
2014/12/23, 380, 790, 40, 26, 5, 26
2014/12/24, 641, 409, 21, 27, 5, 13
2014/12/25, 388, 420, 27, 29, 7, 18
2014/12/26, 385, 738, 14, 23, 9, 30
2014/12/27, 564, 793, 12, 7, 7, 28
2014/12/28, 589, , , , , 
2014/7/1, 170, 224, 6, 26, 9, 22
2014/7/2, 174, 238, 220, 27, 6, 14
2014/7/3, 217, 546, 12, 25, 6, 12
2014/7/4, 203, 441, 11, 33, 3, 13
2014/7/5, 200, 380, 11, 26, 3, 10
2014/7/6, 206, 333, 8, 22, 13, 9
2014/7/7, 202, 383, 9, 28, 2, 14
2014/7/8, 187, 588, 29, 24, 2, 9
2014/7/9, 221, 627, 32, 15, 3, 5
2014/7/10, 200, 480, 13, 24, 3, 6
2014/7/11, 187, 282, 117, 16, 9, 8
2014/7/12, 211, 144, 12, 13, 2, 7
2014/7/13, 186, 108, 8, 15, 12, 10
2014/7/14, 165, 126, 11, 3, 2, 7
2014/7/15, 136, 68, 316, , 2, 8
2014/7/16, 78, 111, 40, 18, 4, 6
2014/7/17, 120, 40, 26, 18, 7, 16
2014/7/18, 109, , , , , 
2014/7/23, 121, 102, 151, 13, 5, 15
2014/7/24, 130, 193, 14, 10, 4, 13
2014/7/25, 151, , , , , 
2014/8/4, 226, , 33, 39, 5, 15
2014/8/5, 343, , 27, 37, 7, 22
2014/8/6, 433, , , , , 
2014/8/8, 284, , , , , 
2014/8/19, 824, 669, 40, 49, 6, 
2014/8/20, 824, 507, 17, 50, 6, 
2014/8/21, 205, 559, 8, 53, 9, 14
2014/8/22, 223, , , , , 
2014/8/25, 259, 466, 8, , 5, 15
2014/8/26, 176, 415, 8, 38, 7, 14
2014/8/27, 181, 322, 9, 61, 6, 18
2014/8/28, 216, 290, 11, 53, 7, 14
2014/8/29, 199, , 10, 40, 9, 7
2014/8/30, 210, , , , , 
2014/9/1, 163, 92, 47, 25, 7, 13
2014/9/2, 97, 103, 8, 16, 5, 10
2014/9/3, 100, 72, 6, 26, 7, 15
2014/9/4, 110, 63, 16, 26, 7, 18
2014/9/5, 124, 215, 71, 37, 8, 15
2014/9/6, 172, 97, 10, 54, 7, 15
2014/9/7, 231, 99, 10, 21, 8, 11
2014/9/8, 137, 227, 279, 38, 7, 14
2014/9/9, 227, 246, 14, 35, 8, 14
2014/9/10, 167, 167, 23, 47, 8, 18
2014/9/11, 185, 105, 8, 27, 9, 13
2014/9/12, 168, , , , , 
2014/4/1, 166, 294, 48, 22, 15, 8
2014/4/2, 194, 465, 16, 27, 9, 11
2014/4/3, 176, 490, 18, 19, 8, 8
2014/4/4, 149, 349, 11, 15, 9, 9
2014/4/5, 165, 304, 6, 30, 17, 18
2014/4/6, 369, 255, 13, 14, 13, 7
2014/4/7, 147, 338, 13, 17, 10, 8
2014/4/8, 162, 396, 24, 22, 6, 9
2014/4/9, 167, , , , , 
2014/4/11, 169, 500, 5, 22, 57, 18
2014/4/12, 314, 376, 22, 13, 23, 8
2014/4/13, 185, 206, 19, 19, 19, 10
2014/4/14, 172, 452, 26, 28, 42, 21
2014/4/15, 284, 309, 49, 22, 25, 13
2014/4/16, 243, 298, 14, 23, 16, 11
2014/4/17, 214, 128, 13, 15, 10, 10
2014/4/18, 136, 260, 18, 18, 12, 9
2014/4/19, 183, , , , , 
2014/4/21, 183, 415, 15, 56, 24, 10
2014/4/22, 198, 499, 10, 70, 8, 12
2014/4/23, 195, 436, 12, 76, 7, 5
2014/4/24, 281, 558, 23, 68, 19, 14
2014/4/25, 253, 567, 4, 51, 25, 12
2014/4/26, 232, , , , , 
2014/4/28, 159, 494, 35, 38, 6, 14
2014/4/29, 192, 718, 24, 53, 23, 19
2014/4/30, 358, 674, 30, 42, 3, 6
2014/5/1, 191, , , , , 
2014/5/13, 159, 380, 22, 17, 10, 8
2014/5/14, 159, 551, 28, 76, 9, 10
2014/5/15, 202, 417, 28, 57, 10, 10
2014/5/16, 196, 434, 25, 61, 19, 13
2014/5/17, 251, 531, 8, 60, 19, 14
2014/5/18, 229, 404, 25, 29, 4, 7
2014/5/19, 149, 329, 31, 45, 7, 9
2014/5/20, 161, 367, 29, 50, 9, 11
2014/5/21, 177, 405, 27, 56, 12, 9
2014/5/22, 183, 547, 12, 59, 9, 7
2014/5/23, 163, 214, 31, 39, 11, 6
2014/5/24, 140, , , , , 
2014/5/27, 199, 587, 3, 85, 12, 20
2014/5/28, 310, 555, 26, 73, 10, 13
2014/5/29, 273, 625, 7, 53, 8, 10
2014/5/30, 251, 419, 6, 43, 1, 7
2014/5/31, 239, 424, 2, 26, 4, 4
2014/6/1, 174, 567, 9, 66, 5, 16
2014/6/2, 255, 595, 20, 55, 5, 9
2014/6/3, 231, 716, 4, 74, 5, 15
2014/6/4, 370, 564, 25, 62, 9, 9
2014/6/5, 185, 534, 22, 50, 5, 13
2014/6/6, 194, 658, 21, 48, 10, 9
2014/6/7, 224, 263, 7, 36, 7, 7
2014/6/8, 178, 633, 11, 70, 17, 16
2014/6/9, 267, 683, 36, 46, 9, 12
2014/6/10, 282, , , , , 
2014/6/12, 200, 391, 5, 19, 1, 9
2014/6/13, 177, 497, 4, 24, , 9
2014/6/14, 179, , , , , 
2014/6/16, 176, 512, 6, 14, 5, 10
2014/6/17, 182, 154, 5, 20, 11, 8
2014/6/18, 186, , , , , 
2014/6/24, 169, , , , , 
2014/1/1, 328, 308, 5, 45, 22, 29
2014/1/2, 278, 567, 4, 63, 8, 44
2014/1/3, 340, 711, 5, 34, 8, 40
2014/1/4, 507, , , , , 
