date, pm25, pm10, o3, no2, so2, co
2021/12/24, 366, 503, 18, 31, 6, 33
2021/12/25, 473, 476, 9, 25, 5, 26
2021/12/26, 461, 129, 14, 13, 5, 19
2021/12/27, 201, 174, 2, 28, 7, 20
2021/12/28, 258, 177, 18, 13, 6, 15
2021/12/29, 249, 183, 15, 19, 7, 17
2021/12/30, 256, 181, 15, 22, 7, 18
2021/12/31, 241, 307, 14, 20, 6, 30
2022/1/1, 354, 333, 17, 22, 6, 23
2022/1/2, 364, 309, 18, 26, 6, 27
2021/7/1, 121, 200, 21, 11, 9, 9
2021/7/2, 135, 90, 22, 13, 8, 10
2021/7/3, 97, 119, 52, 17, 10, 7
2021/7/4, 138, 105, 39, 14, 10, 5
2021/7/5, 122, 111, 41, 12, 9, 6
2021/7/6, 108, 115, 33, 15, 10, 12
2021/7/7, 122, 139, 29, 12, 9, 12
2021/7/8, 106, 73, 40, 12, 10, 16
2021/7/9, 110, 59, 40, 9, 8, 14
2021/7/10, 89, 73, 23, 8, 9, 16
2021/7/11, 117, 63, 22, 8, 9, 14
2021/7/12, 106, 38, 7, 11, 8, 17
2021/7/13, 73, 37, 10, 11, 9, 17
2021/7/14, 80, 58, 26, 9, 7, 17
2021/7/15, 101, 71, 54, 13, 8, 16
2021/7/16, 112, 76, 41, 13, 8, 16
2021/7/17, 124, 59, 20, 13, 6, 15
2021/7/18, 92, 16, 9, 13, 7, 9
2021/7/19, 36, 45, 15, 13, 4, 18
2021/7/20, 93, 61, 22, 15, 6, 8
2021/7/21, 96, 45, 16, 9, 5, 9
2021/7/22, 68, 55, 28, 13, 6, 14
2021/7/23, 88, 73, 26, 14, 5, 10
2021/7/24, 137, 62, 36, 11, 4, 4
2021/7/25, 106, 76, 19, 13, 5, 10
2021/7/26, 149, 46, 12, 12, 5, 9
2021/7/27, 108, 28, 9, 11, 4, 7
2021/7/28, 65, 42, 14, 12, 4, 8
2021/7/29, 85, 45, 12, 11, 4, 7
2021/7/30, 105, 52, 9, 7, 5, 15
2021/7/31, 79, 59, 11, 11, 4, 15
2021/8/1, 95, 62, 45, 10, 7, 13
2021/8/2, 111, 53, 13, 10, 10, 5
2021/8/3, 87, 63, 23, 10, 10, 7
2021/8/4, 87, 69, 21, 11, 9, 3
2021/8/5, 96, 73, 22, 11, 10, 4
2021/8/6, 108, 77, 14, 12, 12, 5
2021/8/7, 124, 66, 19, 13, 11, 6
2021/8/8, 128, 74, 22, 13, 11, 5
2021/8/9, 144, 99, 17, 11, 10, 5
2021/8/10, 99, 90, 17, 11, 9, 4
2021/8/11, 84, 89, 20, 11, 9, 4
2021/8/12, 78, 85, 21, 10, 8, 5
2021/8/13, 77, 106, 22, 10, 8, 4
2021/8/14, 87, 93, 23, 10, 9, 2
2021/8/15, 87, 94, 25, 10, 10, 4
2021/8/16, 89, 117, 27, 12, 11, 3
2021/8/17, 125, 112, 37, 13, 10, 4
2021/8/18, 138, 120, 32, 14, 12, 5
2021/8/19, 158, 51, 14, 12, 8, 3
2021/8/20, 85, 29, 16, 12, 8, 7
2021/8/21, 75, 52, 32, 11, 7, 6
2021/8/22, 116, 60, 31, 14, 7, 6
2021/8/23, 109, 77, 23, 13, 6, 6
2021/8/24, 134, 88, 16, 10, 6, 4
2021/8/25, 96, 96, 21, 7, 6, 4
2021/8/26, 81, 124, 27, 8, 7, 8
2021/8/27, 108, 95, 33, 10, 9, 10
2021/8/28, 121, 92, 39, 9, 7, 6
2021/8/29, 146, 42, 23, 5, 8, 6
2021/8/30, 82, 40, 8, 10, 8, 6
2021/8/31, 81, 30, 8, 9, 8, 6
2021/9/1, 62, 47, 22, 8, 7, 9
2021/9/2, 91, 45, 26, 8, 8, 5
2021/9/3, 74, 50, 22, 8, 8, 10
2021/9/4, 85, 66, 30, 11, 6, 9
2021/9/5, 109, 90, 35, 11, 6, 11
2021/9/6, 143, 60, 28, 8, 7, 8
2021/9/7, 110, 56, 19, 8, 10, 9
2021/9/8, 79, 57, 20, 8, 8, 7
2021/9/9, 89, 58, 22, 7, 11, 6
2021/9/10, 101, 26, 14, 7, 7, 7
2021/9/11, 66, 48, 25, 8, 8, 7
2021/9/12, 91, 62, 20, 8, 7, 7
2021/9/13, 94, 66, 14, 7, 7, 7
2021/9/14, 71, 58, 26, 6, 8, 9
2021/9/15, 64, 47, 27, 9, 7, 11
2021/9/16, 69, 56, 14, 8, 6, 10
2021/9/17, 68, 64, 22, 7, 7, 9
2021/9/18, 97, 60, 24, 8, 7, 9
2021/9/19, 90, 60, 26, 8, 7, 9
2021/9/20, 85, 48, 21, 7, 6, 10
2021/9/21, 74, 55, 22, 8, 8, 8
2021/9/22, 80, 42, 20, 6, 8, 7
2021/9/23, 66, 43, 20, 6, 10, 9
2021/9/24, 70, 60, 21, 6, 7, 17
2021/9/25, 101, 65, 22, 8, 10, 11
2021/9/26, 112, 82, 55, 8, 10, 9
2021/9/27, 132, 80, 35, 6, 10, 9
2021/9/28, 117, 67, 27, 6, 10, 9
2021/9/29, 93, 57, 34, 6, 7, 8
2021/9/30, 89, 78, 35, 8, 8, 13
2021/4/1, 102, 110, 38, 22, 20, 7
2021/4/2, 127, 114, 59, 28, 19, 9
2021/4/3, 135, 112, 52, 27, 23, 6
2021/4/4, 139, 150, 74, 30, 24, 9
2021/4/5, 159, 193, 105, 28, 23, 6
